Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20032005","2003-2005","%","36","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2004","2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20042006","2004-2006","%","36","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2005","2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20052007","2005-2007","%","36","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2006","2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20062008","2006-2008","%","35","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2007","2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20072009","2007-2009","%","34","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2008","2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20082010","2008-2010","%","34","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2009","2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20092011","2009-2011","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2010","2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20102012","2010-2012","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2011","2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20112013","2011-2013","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2012","2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20122014","2012-2014","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2013","2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20132015","2013-2015","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2014","2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20142016","2014-2016","%","32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2015","2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20152017","2015-2017","%","32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2016","2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20162018","2016-2018","%","32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2017","2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","2000","2000","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","79.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","2001","2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","81.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","2002","2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","82.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","2003","2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","83.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","2004","2004","","","","",""
